"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","Group"
0.413859889218724,0.0733965434198135,0.750592943649221,-0.0132433827255746,-0.183097898791099,-0.0386279472556207,0.100324780671456,-0.0894358034305439,0.0334377486853724,-0.0358830013505859,-0.00864936990805784,"И"
0.206431297643692,0.323159725084429,0.561383042633243,-0.150454220411494,-0.030860345074892,0.195457449532035,0.107551658246749,-0.0238317275729501,0.0101827032355869,-0.0340196747472158,-0.0283695101659301,"И"
-0.544472205244229,0.575513595665454,0.251923945328976,0.0708860133679102,0.0213496433835508,0.0230363107249003,0.0675294247244725,0.0380054293763027,0.0419408193583326,-0.0380018239937704,-0.0306140548905273,"И"
0.389953968601379,0.4252183994096,0.068834022509048,-0.327885042372925,-0.0235674177797901,-0.0958614655767277,-0.00465017949837134,-0.0559175740015452,0.0177531875437355,-0.0227791436200611,-0.0125390756531313,"И"
0.0892231992297874,0.789675950811678,-0.00782174159123782,-0.351231549943844,0.263665499104984,-0.168334935753236,-0.18161968424074,-0.042654540552398,0.011888274345147,-0.00580058568816223,-0.0170405677422362,"И"
0.511563246630235,0.365183316502508,-0.034565868612185,-0.127088848991473,-0.083637450746976,-0.12336276142524,-0.143435111001485,-0.0148722980129024,-0.00701193566345388,0.0802162391297354,0.0819090607459683,"И"
0.266521868892594,0.464403280999283,-0.0488567474457232,-0.413395646938648,-0.0218152909128224,-0.0441152394555302,-0.104990757389984,-0.010584250154303,0.0035792468214221,-0.126044852088075,0.00505378572256827,"И"
0.122627562382753,-0.0682850292385505,0.0529458528503495,-0.0322644135367042,-0.145865382269262,-0.0463062909716168,0.0572363119072382,0.10127293905172,0.0170606475462994,0.0349242562318013,0.0634528258636733,"И"
-0.38663855554325,0.269654809738969,-0.00687625292853657,-0.00141359604730416,-0.0091186647421116,0.0491636140364157,0.0146778957533543,-0.0500084534994367,-0.00189547635260975,-0.0221111316545665,-0.0293851120243445,"И"
0.621075014454967,0.288697719894418,-0.223535050714345,0.123655209101516,-0.291856502826801,-0.0534558036280336,0.141600971447204,-0.0177938863082707,0.0186833969302915,-0.0282632582372134,-0.00561531396094689,"И"
0.495910173934006,0.0844356894609389,0.164893369430208,0.18374396063778,-0.0625540353032107,0.259588331635477,0.0346699843981687,0.028817786795125,-0.0397066909588091,0.0377769503669948,0.0296872334144764,"И"
-0.151372788177762,0.303024942650263,0.142121683589951,-0.00334939927236758,-0.0258481342578511,0.191452324156665,0.0686497899635317,0.0202952830375169,-0.00451599422535339,-0.00650652325490822,-0.0103981276597234,"И"
-0.344625901159841,0.394722411258981,0.0608557113820846,-0.0379680596004029,-0.0581430296396178,-0.156720918773475,0.0265574474099612,-0.0587959089539708,0.0384475242408013,-0.045883837377939,-0.0334043119571775,"И"
0.183233016792105,0.111043175459255,0.46316591215369,0.0954867087093428,-0.0229676953269449,0.0921120832089954,0.0487125248689694,-0.0500852377434978,-0.00169378937303511,-0.023331856355775,-0.0197196494182607,"И"
-0.354704580577124,0.540088197583776,-0.0863932522323111,-0.0135798506311803,0.151790873582933,-0.234579785514771,0.22567817470998,0.0159929215881686,0.0650921459679255,-0.0097399243615523,-0.00348577541566322,"Л"
0.845879940368797,-0.491289726185029,0.380257801302288,-0.013460674593724,-0.0162390359006541,0.00915823702782116,-0.0297511525567673,-0.0656084521291188,0.0510334950073236,-0.00529331663282376,0.0196362603956933,"Л"
0.571112472518184,0.411723211888125,0.149872889843386,-0.0487198803851888,0.110031578043079,-0.257700795869482,0.064902172994756,0.130792691409332,-0.142185244182664,0.0288531842251497,-0.082094138618413,"Л"
1.62929167585339,0.189338512530187,0.0182973888263805,0.259323846106771,0.0351010297054161,-0.00942084168108991,0.0135678022707805,-0.109772780609496,-0.230259159941996,0.0757195991925977,0.00266726174933407,"Л"
-0.165775274984232,0.0484988409727355,0.00328840216672838,0.352277368995506,-0.138346056650808,-0.0345082483576078,0.013450489042986,-0.00215789368411745,0.00243352151343073,-0.0334828276058063,-0.0359056011380749,"Л"
-0.0462423578733598,-0.124882521778182,-0.0354379641242262,0.0223164409171137,-0.0542881125173679,-0.0828414228870248,-0.00547567049996297,0.0289692316169578,0.0790213304883602,0.111460905373692,-0.0575843599262826,"Л"
-0.366890038516508,-0.0378380339878004,-0.0127092892361975,0.0447963049147047,0.0694810365632094,0.063018414981617,-0.064246125179852,0.00925817942686641,-0.0293698138250347,0.0185765702946598,0.00980634730682722,"Л"
0.0289267563456737,-0.21394048270603,0.108836633780463,-0.0338246966380286,0.152692738838796,-0.176221441143922,0.0135915730892727,0.0407773556993327,0.0161269297856241,-0.0480106346305743,-0.0216161603729234,"Л"
0.125269432039688,-0.0984554896763052,0.0440343789509904,-0.157148926223838,0.0554707770012922,-0.19940147529396,0.0741413340691184,-0.0105367909587639,0.00195865157688928,-0.00687832418159485,0.0429704214517544,"Л"
-0.359285097697859,0.131955980261953,0.141099778883579,-0.0792988155149588,0.132036198672245,0.0535623722472641,-0.0739403883171519,0.0403734656192198,-0.0381255412064493,-0.0386225084172772,0.00818922282635573,"Л"
-0.512063517436354,0.0587479849278678,-0.0504958010560127,-0.0153983474586493,-0.0724380001871775,-0.140089475213192,-0.0102515235734422,-0.0394427122865882,0.0167808524791825,-0.0079144448057036,0.00176586718721292,"Л"
-0.540869671031832,0.142260489111266,-0.000757459719975962,-0.183555080660766,0.260710370472313,-0.0302458480071919,-0.175873638019183,-0.0361447246892942,-0.0256343898683893,0.0188292891588638,-0.00134899379193759,"Л"
0.402106193606401,-0.131173921881196,0.084480460885902,-0.0034513512509534,0.152519956217274,-0.121998855348395,-0.0552280182223355,0.0277853599625886,-0.0303076570158088,0.129507290062125,0.0621477900857213,"Л"
-0.121709271300932,0.0968633060986369,-0.112758879995862,-0.198160806067787,-0.0458999105839453,0.0682927737168944,-0.011170986256987,0.0879319214931752,-0.0401749332758496,-0.0456807456793746,0.0228080559101175,"Л"
1.09668291066155,-0.215634278302199,0.122020343414993,-0.00997620701126157,0.0512011423200532,-0.0679145060076637,0.0101144301037852,0.0331887304933164,-0.0102891053106628,-0.0300136081590333,-0.033671684955449,"Л"
0.340253945753572,-0.27421225854049,-0.0729537813250702,-0.201557895131795,0.0795793196390058,0.0697214012795626,-0.0860303153534712,-0.115126162397862,-0.0843717096300757,0.0225018847460513,-0.0514533874377416,"Л"
0.363069939706272,-0.0806936374310467,-0.0217041396066701,-0.168535992105541,-0.0336758453498127,-0.0297443368958433,0.0142285386729116,-0.0430334949768399,-0.0528402450060948,-0.0442337906976276,-0.0117443611633892,"Л"
